,id,question,alternatives,label,has_figure
57,questao_58,"## Dialética do esclarecimento
Theodor Adorno e Max Horkheimer
A diversão é o prolongamento do trabalho sob o capitalismo tardio. Ela é procurada por quem quer escapar ao processo de trabalho mecanizado para se pôr de novo em condições de enfrentá-lo. Mas, ao mesmo tempo, a mecanização atingiu um tal poderio sobre a pessoa em seu lazer e sobre a sua felicidade, ela determina tão profundamente a fabricação das mercadorias destinadas à diversão que essa pessoa não pode mais perceber outra coisa senão as cópias que reproduzem o próprio processo de trabalho.
No texto, o tempo livre é concebido como","['consumo de produtos culturais elaborados no mesmo sistema produtivo do capitalismo.', 'forma de realizar as diversas potencialidades da natureza humana.', 'alternativa para equilibrar tensões psicológicas do dia a dia.', 'promoção da satisfação de necessidades artificiais.', 'mecanismo de organização do ócio e do prazer.']",A,False
58,questao_59,"[[placeholder]]
A charge ilustra um anseio presente na sociedade contemporânea, que se caracteriza pela","['situação de revolta individual.', 'satisfação de desejos pessoais.', 'participação em ações decisórias.', 'permanência em passividade social.', 'conivência em interesses partidários.']",C,True
59,questao_60,"Quem se mete pelo caminho do pedido de perdão deve estar pronto a escutar uma palavra de recusa. Entrar na atmosfera do perdão é aceitar medir-se com a possibilidade sempre aberta do imperdoável. Perdão pedido não é perdão a que se tem direito [devido]. É com o preço destas reservas que a grandeza do perdão se manifesta.
A reflexão sobre o perdão apresentada no texto encontra fundamento na(s)","['rejeição particular amparada pelo desejo de poder.', 'decisão subjetiva determinada pela vontade divina.', 'liberdade mitigada pela predestinação do espírito.', 'escolhas humanas definidas pelo conhecimento empírico.', 'relações interpessoais mediadas pela autonomia dos indivíduos.']",E,False
60,questao_61,"Superar a história da escravidão como principal marca da trajetória do negro no país tem sido uma tônica daqueles que se dedicam a pesquisar as heranças de origem afro à cultura brasileira. A esse esforço de reconstrução da própria história do país, alia-se agora a criação da plataforma digital Ancestralidades. “A história do negro no Brasil vai continuar sendo contada, e cada passo que a gente dá para trás é um passo que a gente avança”, diz Márcio Black, idealizador da plataforma, sobre o estudo de figuras ainda encobertas pela perspectiva histórica imposta pelos colonizadores da América.
Em relação ao conhecimento sobre a formação cultural brasileira, iniciativas como a descrita no texto favorecem o(a)","['recuperação do tradicionalismo.', 'estímulo ao antropocentrismo.', 'reforço do etnocentrismo.', 'resgate do teocentrismo.', 'crítica ao eurocentrismo.']",E,False
61,questao_62,"## A Guerra da Palestina
Escrito durante a Primeira Guerra Mundial, o seguinte trecho faz parte da carta enviada pelo secretário do exterior britânico, Sir Arthur James Balfour, ao banqueiro Lord Rotschild, presidente da Liga Sionista, em 2 de novembro de 1917, a carta ficou conhecida como Declaração Balfour:
“O governo de Sua Majestade vê com aprovação o estabelecimento na Palestina de um lar nacional para o povo judeu, e fará todos os esforços para facilitar tal objetivo. Nada será feito que possa prejudicar os direitos civis e religiosos das comunidades não judaicas na Palestina.”
A análise do resultado do processo em questão revela que o governo inglês foi incapaz de garantir seu objetivo de","['promover o bem-estar social.', 'negociar o apoio muçulmano.', 'mediar os conflitos territoriais.', 'estimular a cooperação regional.', 'combater os governos autocráticos.']",C,False
62,questao_63,"## TEXTO 1
Pedagogia da autonomia
Paulo Freire
Como presença consciente no mundo não posso escapar à responsabilidade ética no meu mover-me no mundo. Se sou puro produto da determinação genética ou cultural ou de classe, sou irresponsável pelo que faço no meu mover-me no mundo e, se careço de responsabilidade, não posso falar em ética.
## TEXTO 2
Paulo Freire construiu uma pedagogia da esperança. Na sua concepção, a história não é algo pronto e acabado. As estruturas de opressão e as desigualdades, apesar de serem naturalizadas, são sócio e historicamente construídas. Daí a importância de os educandos tomarem consciência da sua realidade para, assim, transformá-la. Com base no conceito de ética pedagógica presente nos textos, os educandos tornam-se responsáveis pela","['participação sociopolítica.', 'definição estético-cultural.', 'competição econômica local.', 'manutenção do sistema escolar.', 'capacitação de mobilidade individual.']",A,False
63,questao_64,"A Cordilheira do Himalaia tem mais de 50 milhões de anos, sendo classificada como a maior cordilheira do planeta. Originário da língua sânscrito, comum na região, seu nome quer dizer “morada da neve”. É possível encontrar nessa cordilheira as quinze maiores montanhas do mundo. Ao todo, existem mais de cem picos, que contam com altitudes bem maiores que 7 000 metros. O Everest, considerado o ponto mais alto da Terra, tem nada menos que 8 848 metros de altitude, e continua crescendo, aproximadamente, 0,8 milímetro a cada ano.
Qual dinâmica natural é responsável pelo fenômeno apresentado?","['Derrame de lava vulcânica.', 'Encontro de placas tectônicas.', 'Ação do intemperismo químico.', 'Sedimentação de erosão eólica.', 'Derretimento de geleiras glaciais.']",B,False
64,questao_65,"## Quinta conversa: o homem visto de fora Maurice Merleau-Ponty
Eu poderia concluir que a raiva é um pensamento, que estar com raiva é pensar que alguém é detestável, e que esse pensamento, como todos os outros — assim como Descartes o mostrou —, não poderia residir em nenhum fragmento de matéria. A raiva seria, portanto, espírito. Porém, quando me volto para minha própria experiência da raiva, devo confessar que ela não estava fora do meu corpo, mas inexplicavelmente nele.
No que se refere ao problema do corpo, a filosofia cartesiana apresenta-se como contraponto ao entendimento expresso no texto por","['apresentar uma visão dualista.', 'confirmar uma tese naturalista.', 'demonstrar uma premissa realista.', 'sustentar um argumento idealista.', 'defender uma posição intencionalista.']",A,False
65,questao_66,"[[placeholder]]
Qual medida é capaz de minimizar as mudanças apresentadas nas simulações?","['Expandir o transporte marítimo.', 'Incentivar os fluxos migratórios.', 'Monitorar as atividades vulcânicas.', 'Controlar as emissões de carbono.', 'Priorizar a utilização de termoelétricas.']",D,True
66,questao_67,"## Memórias póstumas de Brás Cubas
Machado de Assis
Não tinha outra filosofia. Nem eu. Não digo que a Universidade me não tivesse ensinado alguma; mas eu decorei-lhe só as fórmulas, o vocabulário, o esqueleto. Tratei-a como tratei o latim; embolsei três versos de Virgílio, dois de Horácio, uma dúzia de locuções morais e políticas, para as despesas da conversação. Tratei-os como tratei a história e a jurisprudência. Colhi de todas as cousas a fraseologia, a casca, a ornamentação.
A descrição crítica do personagem de Machado de Assis assemelha-se às características dos sofistas, contestados pelos filósofos gregos da Antiguidade, porque se mostra alinhada à","['elaboração conceitual de entendimentos.', 'utilização persuasiva do discurso.', 'narração alegórica dos rapsodos.', 'investigação empírica da physis.', 'expressão pictográfica da pólis.']",B,False
67,questao_68,"Havia já muito tempo que a Europa desfrutava os benefícios da vacina e arrancava à morte milhares de inocentes, condenados a serem vítimas do terrível flagelo das bexigas, e o governo de Portugal nunca se lembrara de transmitir ao Brasil a mais útil das descobertas humanas, quando aliás nenhum país mais do que ele carecia deste salutar invento ou se atendesse às vantagens da população ou ao perdimento de imensas somas na mortandade contínua de escravos, que este flagelo devorava. O certo é que mais ocupado de seu ouro que de seus habitantes, Portugal, como em outros muitos casos, esperou que o Brasil por seu próprio impulso remediasse a este mal.
Escrito em 1828, o texto expressa a seguinte ideia de origem iluminista:","['As leis observáveis regem o mundo material.', 'O monarca racional promove a sociedade justa.', 'O direito natural justifica a liberdade dos homens.', 'A produção da terra garante a riqueza das nações.', 'A responsabilidade dos governantes assegura a saúde dos povos.']",E,False
68,questao_69,"Os movimentos da agricultura urbana no Rio de Janeiro vêm crescendo nos últimos vinte anos, tanto por meio de reproduções de modelos de vida antigos, vinculados ao resgate dos próprios costumes, como — e cada vez mais — são revelados hábitos inventivos nos quais moradores urbanos de diferentes classes sociais, sem nenhuma referência anterior com o campo, passam a se dedicar a essas atividades. Ao possibilitar o acesso ao plantio e, consequentemente, à alimentação, permite-se uma nova relação com o que se come, reduzindo o percurso da cadeia produtiva e aproximando produtores de consumidores, pois ambos se confundem nas experiências de agricultura urbana.
A prática agrícola destacada no texto apresenta como vantagem no espaço urbano a","['ocupação de lugares ociosos.', 'densificação da área central.', 'valorização do mercado externo.', 'priorização de insumos químicos.', 'mecanização de técnicas de cultivo.']",A,False
69,questao_70,"## TEXTO 1
O pessimista
Gabriel García Márquez
Gerineldo dorme porque já está conformado com o seu mundo. Porque já sabe tudo o que lhe pode acontecer após haver submetido todos os objetos que o rodeiam a um minucioso inventário de possibilidades. Seu apartamento, mais que um apartamento, é uma teoria de sorte e de azar. Melhor que ninguém, Gerineldo conhece o coeficiente da dilatação de suas janelas e mantém marcado no termômetro, com uma linha vermelha, o ponto em que se quebrarão os vidros, despedaçados em estilhaços de morte. Sabe que os arquitetos e os engenheiros já previram tudo, menos o que nunca já aconteceu.
## TEXTO 2
O ser e o nada: ensaio de ontologia fenomenológica
Jean-Paul Sartre
A situação é o sujeito inteiro (ele não é nada a não ser a sua situação) e é também a coisa inteira (nunca há mais nada senão as coisas). É o sujeito a elucidar as coisas pela sua própria superação, se assim quisermos; ou são as coisas a reenviar ao sujeito a imagem dele. É a total facticidade, a contingência absoluta do mundo, do meu nascimento, do meu lugar, do meu passado, dos meus redores — e é a minha liberdade sem limites que faz com que haja para mim uma facticidade.
A postura determinista adotada pelo personagem Gerineldo contrasta com a ideia existencialista contida no pensamento filosófico de Sartre porque","['evidencia a manifestação do inconsciente.', 'nega a possibilidade de transcendência.', 'contraria o conhecimento difuso.', 'sustenta a fugacidade da vida.', 'refuta a evolução biológica.']",B,False
70,questao_71,"O Golpe Militar de 1964 foi implacável no combate ao que restava das Ligas Camponesas, generalizadas na década anterior. No entanto, em relação aos sindicatos, sua atitude foi ambígua. Por meio de acordos com os Estados Unidos, foram concebidos centros sindicais e cursos de liderança com base em princípios conservadores e ministrados por membros da Igreja Católica.
Os sindicatos rurais foram tratados da forma descrita no texto porque o governo pretendia utilizá-los para","['controlar as tensões políticas.', 'limitar a legislação trabalhista.', 'divulgar o programa populista.', 'regularizar a propriedade da terra.', 'estimular a oferta de mão de obra.']",A,False
71,questao_72,"Produtores rurais europeus são antigos opositores de um grande acordo com o Mercosul. Na visão deles, existe um nítido risco de concorrência desleal, pois, na Europa, é preciso seguir regras mais rígidas de produção, o que encarece o processo. Assim, eles não conseguiriam competir com os preços, por exemplo, da carne brasileira e teriam seus negócios ameaçados. Por outro lado, o setor industrial europeu se mobiliza a favor do acordo, uma vez que as reduções de tarifas no comércio internacional dariam maior acesso ao mercado sul-americano. Um exemplo é o setor automotivo europeu, que prevê maior participação e concorrência nos países do Mercosul caso o acordo siga em frente.
No contexto do acordo citado, os dois grupos econômicos europeus defendem, respectivamente, a","['restrição dos fluxos migratórios e a maior atuação de sindicatos.', 'ampliação das leis trabalhistas e a plena importação de manufaturados.', 'proteção das florestas nacionais e a ampla transferência de tecnologias.', 'manutenção das barreiras fitossanitárias e a livre circulação de mercadorias.', 'remoção dos entraves alfandegários e a melhor remuneração de empregados.']",D,False
72,questao_73,"## Ilusões perdidas
Honoré de Balzac
Durante a Revolução Francesa, um certo padre Niollant escondeu-se no pequeno castelo de L’Escarbas. Pagou amplamente a hospitalidade do velho fidalgo ocupando-se da educação de sua filha, Anaïs. A presença da mãe em nada modificou essa educação masculina dada a uma jovem criatura já muito inclinada à independência em virtude da vida no campo. O padre transmitiu à aluna sua intrepidez de opiniões e sua facilidade de julgamento, sem pensar que essas qualidades, tão necessárias num homem, se tornam defeitos numa mulher destinada aos humildes afazeres de mãe de família. Embora o padre recomendasse continuamente à aluna ser tanto mais graciosa e modesta quanto seu saber era mais extenso, a senhorita de Nègrepelisse ficou com excelente opinião de si mesma.
O comportamento desenvolvido pela personagem evidencia uma postura de","['abandono de laços afetivos.', 'negação da ideia de subjetividade.', 'aceitação da hierarquia de gênero.', 'consolidação da estratificação social.', 'ruptura de valores institucionalizados.']",E,False
73,questao_74,"## TEXTO 1
Oriunda da Romênia, Genny Gleizer aportou no Brasil em 1932. Assim como milhares de judeus do Leste Europeu, sua vinda para o Brasil ocorreu em um momento de ascensão do antissemitismo na Europa que tornava precárias suas vidas. O Brasil se colocava como uma possibilidade na busca por condições de sobrevivência e desenvolvimento.
## TEXTO 2
A presença judaica no Brasil foi criando aos poucos certas desconfianças que se refletiram em órgãos da imprensa e em círculos intelectuais e políticos. Em parte, essa imagem negativa adviria da onda nacionalista surgida no final dos anos 1910, que concebia imigrantes como concorrentes dos trabalhadores brasileiros, ou como seres improdutivos, exploradores da mão de obra e da riqueza autóctone. Além disso, as elites políticas da época acreditavam que os estrangeiros eram portadores das doutrinas anarquista e comunista, estranhas à “índole do povo brasileiro”. Esses “indesejáveis” seriam um mal externo que corromperia a nação.
Conforme descrito nos textos, o tratamento dispensado aos grupos mencionados se fundamentava em","['preceitos teológicos e religiosos.', 'aspectos socioeconômicos e ideológicos.', 'regulamentações territoriais e alfandegárias.', 'orientações constitucionais e estatutárias.', 'decretos legislativos e internacionais.']",B,False
74,questao_75,"Concorrer e competir não são a mesma coisa. A concorrência pode até ser saudável sempre que a batalha entre agentes, para melhor empreender uma tarefa e obter melhores resultados finais, exige o respeito a certas regras de convivência preestabelecidas ou não. Já a competitividade se funda na invenção de novas armas de luta, num exercício em que a única regra é a conquista da melhor posição. A competitividade é uma espécie de guerra em que tudo vale e, desse modo, sua prática provoca um afrouxamento dos valores morais e um convite ao exercício da violência.
De acordo com a diferenciação feita pelo autor, que prática econômica é considerada moralmente condenável?","['Adoção do dumping comercial.', 'Fusão da função administrativa.', 'Criação de holding empresarial.', 'Limitação do mercado monopolista.', 'Modernização da produção industrial.']",A,False
75,questao_76,"## Vigiar e punir
Michel Foucault
A economia das ilegalidades se reestruturou com o desenvolvimento da sociedade capitalista. A ilegalidade dos bens foi separada da ilegalidade dos direitos. Divisão que corresponde a uma oposição de classes, pois, de um lado, a ilegalidade mais acessível às classes populares será a dos bens — transferência violenta das propriedades; de outro, à burguesia, então, se reservará a ilegalidade dos direitos: a possibilidade de desviar seus próprios regulamentos e suas próprias leis; e essa grande redistribuição das ilegalidades se traduzirá até por uma especialização dos circuitos judiciários; para as ilegalidades de bens — para o roubo — os tribunais ordinários e os castigos; para as ilegalidades de direitos — fraudes, evasões fiscais, operações comerciais irregulares — jurisdições especiais com transações, acomodações, multas atenuadas etc.
O texto apresenta uma relação de cálculo político-econômico que caracteriza o poder punitivo por meio da","['gestão das ilicitudes pelo sistema judicial.', 'aplicação das sanções pelo modelo equânime.', 'supressão dos crimes pela penalização severa.', 'regulamentação dos privilégios pela justiça social.', 'repartição de vantagens pela hierarquização cultural.']",A,False
76,questao_77,"Os vapores cruzavam os mares transportando pessoas, mercadorias e ideias, e ainda carregavam a mala postal, repleta de mensagens. Múltiplas histórias escritas atravessavam o oceano buscando por notícias de filhos e pais, irmãos, maridos e esposas, noivos e noivas. As missivas traziam boas e más novas, comunicavam alegremente nascimentos e casamentos, também doenças e mortes; enviavam declarações de amor e fidelidade, fotos de família; encaminhavam conselhos de velhos, pedidos de ajuda e de dinheiro; expediam cartas bancárias e de chamada. Essa literatura epistolar possibilitava a transmissão e reconstrução das tradições. Os deslocamentos tornaram-se um dos mais potentes produtores de escritura ao longo da história.
Conforme o texto, as correspondências trocadas entre imigrantes no Brasil com os seus países de procedência constituíam um dispositivo tecnológico que possibilitava o(a)","['disputa ideológica entre a comunidade de estrangeiros e a de nativos.', 'circularidade cultural entre a sociedade de partida e a de acolhimento.', 'controle doutrinário das narrativas do cotidiano de origem e de destino.', 'fiscalização política dos fluxos de populações do Novo e do Velho Mundo.', 'monitoramento social dos grupos de trabalhadores da cidade e do campo.']",B,False
77,questao_78,"Diversos são os fatores causadores da degradação do solo, atuando de forma direta ou indireta, mas quase sempre a grande maioria das terras degradadas inicia esse processo com o desmatamento, que pode ser seguido por diversas formas de ocupação desordenada, como: corte de taludes para a construção de casas, rodovias e ferrovias, agricultura, com uso da queimada, vários tipos de mineração, irrigação excessiva, crescimento desordenado das cidades, superpastoreio, uso do solo para diversos tipos de despejos industriais e domésticos, sem tratamento da área que recebe esses despejos; enfim, de uma forma ou de outra, os solos tornam-se degradados, sendo muitas vezes difícil, ou quase impossível, a sua recuperação.
A partir da ocupação desordenada exposta no texto, o que impede a recuperação do recurso natural destacado é a","['elevação da biomassa.', 'redução da salinização.', 'diminuição da fertilidade.', 'ampliação da microfauna.', 'decomposição do substrato.']",C,False
78,questao_79,"A partir da década de 1930, começam a ser discutidos no Brasil os princípios de racionalização do trabalho. As preocupações com a cozinha e o trabalho doméstico foram introduzidas com a medicina sanitária e a oferta de gás e eletricidade para uso doméstico no início do século 20. A organização da cozinha visava atingir uma simplificação das tarefas, com a economia de movimentos, e o barateamento dos equipamentos, a partir da produção em grande escala. A padronização e racionalização da habitação e seus componentes visava uma radical transformação da casa, em especial da cozinha, e apoiava-se tanto no desenvolvimento de novos equipamentos quanto nos estudos de racionalização do trabalho doméstico. A principal preocupação era o desenvolvimento de um novo tipo de habitação, que deveria induzir um novo comportamento social.
No contexto descrito, as mudanças mencionadas proporcionavam às mulheres o(a)","['controle do orçamento familiar.', 'libertação das tradições religiosas.', 'exercício da representatividade política.', 'ampliação dos momentos de socialização.', 'afastamento das atividades especializadas.']",D,False
79,questao_80,"No cemitério, a sociedade religiosa encarregada do funeral, aterrorizada, apressou a cerimônia de tal forma que a mãe de Herzog perdeu o momento em que o caixão do filho começou a ser coberto pela terra. Quatro jornalistas que estavam presos no DOI chegaram para assistir ao sepultamento. Um se afastara, chorando. Dizia: Eles matam, eles matam! Não pergunte nada. Não podemos dizer nada. Eles matam mesmo. Falava-se baixo. Ouviram-se dois curtos discursos. O primeiro, da atriz Ruth Escobar: Até quando vamos suportar tanta violência? Até quando vamos continuar enterrando nossos mortos em silêncio? No segundo, Audálio Dantas recitou o Navio negreiro, de Castro Alves: Senhor Deus dos desgraçados / Dizei-me Vós, Senhor Deus / Se é mentira, se é verdade, / Tanto horror perante os céus.
O acontecimento descrito no texto, ocorrido em meados dos anos 1970, atesta a seguinte característica do regime político-institucional vigente:","['Incorporação da estética popular para justificar o ideal de integração nacional.', 'Afirmação da estratégia psicossocial para favorecer o objetivo de propaganda cívica.', 'Institucionalização de mecanismos repressivos para eliminar os focos de resistência.', 'Adoção de cerimoniais públicos para controlar as manifestações de grupos opositores.', 'Estatização de meios de comunicação para selecionar a divulgação de atos governamentais.']",C,False
80,questao_81,"Alternativas logísticas estão servindo de instrumentos que ativam os mercados especuladores de terras nas diferentes regiões da Amazônia e constituem em indicadores utilizados por diferentes atores para defender ou denunciar o avanço da cultura da soja na região e, com ela, a retomada do desmatamento. É evidente que o crescimento do desmatamento tem a ver também com a expansão da soja, porém atribuir a ela o fator principal parece não totalmente correto. Parto da compreensão central de que a lógica que gera o desmatamento está articulada pelo tripé grileiros, madeireiros e pecuaristas.
Na visão do autor, o problema central da situação descrita é desencadeado pela","['apropriação de áreas devolutas.', 'sonegação de impostos federais.', 'incorporação de exportação ilegal.', 'desoneração de setores produtivos.', 'flexibilização de legislação ambiental.']",A,False
81,questao_82,"## TEXTO 1
Por hora, apenas os mais abastados poderão sonhar em viajar ao espaço, seja por um foguete ou por um avião híbrido, mas toda a população global poderá sentir os efeitos dessas viagens e avanços tecnológicos. Para uma aventura dessas, as empresas tiveram que criar novas tecnologias que podem, em algum momento, voltar para a sociedade. A câmera fotográfica, hoje comum no mundo, antes foi uma invenção para ser usada em telescópios, e o titânio, usado até na medicina, foi desenvolvido para a construção de foguetes.
## TEXTO 2
[[placeholder]]
Os textos apresentam perspectivas da nova corrida espacial que revelam, respectivamente:","['Dependência e progresso.', 'Expectativa e desconfiança.', 'Angústia e adaptação.', 'Pioneirismo e retrocesso.', 'Receio e civilidade.']",B,True
82,questao_83,"Os séculos 15 e 16, quando se vão desmoronando as estruturas socioeconômicas da Idade Média perante os novos imperativos da Época moderna, constituem um momento-chave na história florestal de toda a Europa Ocidental. Abre-se, genericamente, um longo período de “crise florestal”, que se manifesta com acuidade nos países onde mais se desenvolvem as atividades industriais e comerciais. As necessidades em produtos lenhosos aumentam drasticamente com o crescimento do consumo nos mercados urbanos e nas regiões onde progridem a metalurgia e a construção naval, além da sua utilização na vida quotidiana de toda a população.
Qual acontecimento do período contribuiu diretamente para o agravamento da situação descrita?","['O processo de expansão marítima.', 'A eclosão do renascimento cultural.', 'A concretização da centralização política.', 'O movimento de reformas religiosas.', 'A manutenção do sistema feudal.']",A,False
83,questao_84,"Tahuantinsuyu — nome do Império Inca em quéchua — era dividido em quatro partes ou suyus: Chinchaysuyu (noroeste do Peru e Equador), Antisuyu (parte amazônica do império), Collasuyu (atual Bolívia) e Condesuyu (costa do Oceano Pacífico) e tinha Cuzco, no atual Peru, como sua capital imperial. Oficialmente, todas as etnias dominadas pelos incas deveriam adotar a língua quéchua, adorar o Sapa Inca e o Sol e pagar taxas em forma de horas de trabalhos periódicos. No entanto, pode-se dizer que o Império Inca era como um mosaico cultural em que vários e diferentes grupos étnicos adoravam o Sapa Inca e o Sol mas, simultaneamente, continuavam a adorar seus deuses locais e também a falar em suas línguas nativas.
Ao comparar, no texto, a vertente da dominação territorial com os aspectos culturais, os incas tinham uma postura","['aceitável no que alude aos direitos humanos.', 'admissível no que remete às crenças coloniais.', 'tolerável no que se refere aos regimes tributários.', 'flexível no que diz respeito aos costumes religiosos.', 'compreensível no que concerne às normas laborais.']",D,False
84,questao_85,"A torcida do Fluminense inicia um movimento para mudar a letra de uma das músicas mais populares das arquibancadas tricolores. Grupos pedem a remoção do termo “mulambo imundo”, em uma provocação direta ao Flamengo. Mulambo é um termo que surgiu em Angola, na época da escravatura, e eles eram chamados de mulambos pelos senhores de engenho, os patrões das fazendas.
Qual mudança no comportamento social a proposta reportada no texto reflete?","['Rejeição de costumes elitistas.', 'Repulsão de condutas misóginas.', 'Condenação do preconceito racial.', 'Criminalização de práticas homofóbicas.', 'Contestação do comportamento machista.']",C,False
85,questao_86,"[[placeholder]]
Qual fator foi determinante para a mudança do indicador apresentado no gráfico?","['Flexibilização legal da prática de aborto.', 'Envelhecimento da população brasileira.', 'Crescimento dos casos de gravidez precoce.', 'Participação feminina no mercado de trabalho.', 'Diminuição dos benefícios na licença-maternidade.']",D,True
86,questao_87,"A Cavalgada de Sant’Ana é uma expressão da devoção dos vaqueiros à padroeira de Caicó (RN). Nas décadas de 1950 a 1970, esse evento, então denominado Cavalaria, era celebrado pelas pessoas que residiam na zona rural do município de Caicó. Essas pessoas usavam os animais (jegues, mulas e cavalos) como único meio de transporte, sobretudo para se dirigirem à cidade nos dias de feiras, trazendo seus produtos para comercializarem. Estando em Caicó no período da Festa de Sant’Ana, esses agricultores se organizavam em cavalgada até o pátio da Catedral de Sant’Ana para louvar a santa e receber bênção para seus animais. Por volta da década de 1970, com a chegada do automóvel à zona rural do município, essa expressão cultural foi extinta. O meio de transporte utilizando os animais passou a ser substituído por carros, sobretudo caminhonetes e caminhões, que transportavam os camponeses para a cidade em dias de feiras e festas. Desde 2002, um grupo de caicoenses retomou essa expressão cultural e, em conjunto com a associação dos vaqueiros, realiza no primeiro domingo da Festa a Cavalgada de Sant’Ana. O evento, além de contar com a participação dos cavaleiros que residem nas zonas rurais, atrai também pessoas que residem em Caicó, cidades vizinhas e amantes das vaquejadas.
As mudanças culturais mencionadas no texto caracterizam-se pela presença de","['elementos tradicionais e modernos em torno de uma crença religiosa.', 'argumentos teológicos e históricos em consequência de uma ordem papal.', 'fundamentos estéticos e etnográficos em função de uma cerimônia clerical.', 'práticas corporais e esportivas em decorrência de uma imposição eclesiástica.', 'discursos filosóficos e antropológicos em resultado de uma determinação paroquial.']",A,False
87,questao_88,"Do século 16 em diante, pelo menos nas classes mais altas, o garfo passou a ser usado como utensílio para comer, chegando através da Itália primeiramente à França e, em seguida, à Inglaterra e à Alemanha, depois de ter servido, durante algum tempo, apenas para retirar alimentos sólidos da travessa. Henrique Terceiro introduziu-o na França, trazendo-o provavelmente de Veneza. Seus cortesãos não foram pouco ridicularizados por essa maneira “afetada” de comer e, no princípio, não eram muito hábeis no uso do utensílio: pelo menos se dizia que metade da comida caía do garfo no caminho do prato à boca. Em data tão recente como o século 17, o garfo era ainda basicamente artigo de luxo, geralmente feito de prata ou ouro.
O processo social relatado indica a formação de uma etiqueta que tem como princípio a","['distinção das classes sociais.', 'valorização de hábitos de higiene.', 'exaltação da cultura mediterrânea.', 'consagração de tradições medievais.', 'disseminação de produtos manufaturados.']",A,False
88,questao_89,"Negar o pedido por dinheiro indispensável para necessidades pessoais ou comprar bens usando o nome da pessoa sem o consentimento dela. Ameaçar o corte de recursos dependendo de atitudes pessoais, esconder documentos ou trocar senhas do banco sem avisar. Ou, ainda, proibir a pessoa de trabalhar ou destruir seus pertences. As histórias são comuns, mas às vezes não são reconhecidas como abuso. Mas é uma das cinco formas de conduta contra a mulher previstas na Lei Maria da Penha.
O texto apresenta tipos de conduta sujeitos a punição, conforme previsto na Lei Maria da Penha, porque consistem em formas de","['ação difamatória.', 'desvio comportamental.', 'expressão preconceituosa.', 'violência patrimonial.', 'desentendimento matrimonial.']",D,False
89,questao_90,"Por trás da “mágica” do Google Assistant de sua capacidade de interpretar 26 idiomas está uma enorme equipe de linguistas distribuídos globalmente, trabalhando como subcontratados, que devem rotular tediosamente os dados de treinamento para que funcione. Eles ganham baixos salários e são rotineiramente forçados a trabalhar horas extras não remuneradas. A inteligência artificial não funciona com um pozinho mágico. Ela funciona por meio de trabalhadores que treinam algoritmos incansavelmente até que eles automatizem seus próprios trabalhos.
O texto critica a mudança tecnológica em razão da seguinte consequência:","['Diversificação da função.', 'Mobilidade da população.', 'Autonomia do empregado.', 'Concentração da produção.', 'Invisibilidade do profissional.']",E,False
90,questao_91,"É comum em viagens de avião sermos solicitados a desligar aparelhos cujo funcionamento envolva a emissão ou a recepção de ondas eletromagnéticas, como celulares. A justificativa dada para esse procedimento é, entre outras coisas, a necessidade de eliminar fontes de sinais eletromagnéticos que possam interferir nas comunicações, via rádio, dos pilotos com a torre de controle.
Essa interferência poderá ocorrer somente se as ondas emitidas pelo celular e as recebidas pelo rádio do avião","['forem ambas audíveis.', 'tiverem a mesma potência.', 'tiverem a mesma frequência.', 'tiverem a mesma intensidade.', 'propagarem-se com velocidades diferentes.']",C,False
91,questao_92,"## Terpenos com atividade inseticida: uma alternativa para o controle químico de insetos
O Aldrin é um inseticida agrícola organoclorado sintético de baixa polaridade, cuja estrutura molecular simétrica, de fórmula C12H8Cl6, está ilustrada na figura.Introduzido na agricultura a partir da década de 1950, esse composto apresenta alta persistência no meio ambiente e acumulação nos organismos, sendo danoso para a saúde.
[[placeholder]]
Um pesquisador coletou fluidos biológicos de indivíduos de uma população contaminada por esse inseticida agrícola. Ele analisou amostras de saliva, sangue, lágrima, urina e leite quanto à presença dessa substância.
Em qual dos fluidos o pesquisador provavelmente encontrou a maior concentração dessa substância?","['Saliva, por consequência da atividade de enzimas.', 'Sangue, em função das hemácias e leucócitos.', 'Lágrima, em razão da concentração de sais.', 'Urina, pela presença de moléculas de ureia.', 'Leite, por causa do alto teor de gorduras.']",E,True
92,questao_93,"## Cafeteria adota copo reutilizável feito com casca de café
Uma cafeteria adotou copos fabricados a partir de uma composição de 50 por cento de plástico reciclado não biodegradável e 50 por cento de casca de café. O copo é reutilizável e retornável, pois o material, semelhante a uma cerâmica, suporta a lavagem. Embora ele seja comercializado por um preço considerado alto quando comparado ao de um copo de plástico descartável, essa cafeteria possibilita aos clientes retornarem o copo sujo e levarem o café quente servido em outro copo já limpo e higienizado. O material desse copo oferece também o conforto de não esquentar na parte externa.
Quais duas vantagens esse copo apresenta em comparação ao copo descartável?","['Ter a durabilidade de uma cerâmica e ser totalmente biodegradável.', 'Ser tão durável quanto uma cerâmica e ter alta condutividade térmica.', 'Ser um mau condutor térmico e aumentar o resíduo biodegradável na natureza.', 'Ter baixa condutividade térmica e reduzir o resíduo não biodegradável na natureza.', 'Ter alta condutividade térmica e possibilitar a degradação do material no meio ambiente.']",D,False
