question_number,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
210056259618,E,E,C,D,C,C,C,B,A,E,B,C,B,B,B,E,C,D,A,B,B,E,E,C,D,C,C,B,B,A,B,D,D,B,D,C,D,B,B,B,E,B,C,C,A
210055054466,D,C,D,B,C,C,C,C,B,E,A,A,D,B,E,B,C,C,C,C,C,C,C,E,A,C,A,D,B,C,C,C,C,C,B,A,A,A,A,C,C,B,C,C,C
210055331659,E,C,D,A,E,C,B,C,B,C,B,C,B,C,A,D,C,C,C,C,C,B,D,C,E,E,E,B,D,A,D,E,B,C,A,C,D,D,D,C,B,E,B,B,C
210057930395,B,C,D,A,E,C,A,E,C,E,E,C,D,B,A,C,E,C,C,C,D,A,E,C,A,B,A,A,C,C,D,A,D,A,C,E,B,E,B,C,B,E,E,C,B
210055433396,D,C,E,A,A,E,E,D,A,A,E,B,A,B,D,E,B,C,E,E,D,E,A,E,E,E,A,E,C,D,B,E,E,E,C,B,B,C,B,C,D,A,C,C,A
210055582986,A,C,E,A,A,D,A,C,D,A,B,A,D,B,D,E,D,A,C,C,A,C,E,D,A,C,A,E,B,C,D,B,A,C,D,E,B,E,D,C,B,A,D,C,A
210055964239,C,B,E,D,C,B,A,D,B,C,A,C,A,B,E,B,A,C,E,A,B,D,D,B,D,D,D,C,A,D,A,B,E,A,D,B,B,A,C,B,B,B,A,D,A
210056148208,A,D,A,C,D,B,C,A,D,C,A,A,B,B,D,B,E,A,C,A,C,B,C,B,D,D,A,D,C,E,A,C,E,A,C,C,A,E,B,E,C,A,E,E,B
210054830924,E,D,D,D,E,A,B,E,E,A,E,E,D,B,C,E,A,A,E,C,E,B,C,D,B,C,B,E,E,D,C,E,C,C,D,C,D,D,C,B,D,D,.,E,D
210057032053,A,E,C,D,C,D,B,B,B,C,C,C,B,A,D,B,C,B,C,C,C,D,A,C,B,A,E,D,C,B,E,A,B,B,D,B,E,C,E,C,D,E,E,A,A
210057756722,A,D,D,B,C,B,A,C,D,C,D,A,C,B,C,C,E,C,C,D,D,D,D,C,B,D,A,E,C,E,C,D,D,E,D,C,C,E,D,C,D,E,D,C,E
210055428243,D,C,D,D,C,C,E,B,A,B,B,C,A,C,C,B,E,B,C,C,A,A,E,D,B,E,D,A,B,A,B,C,D,E,C,A,B,E,C,C,B,D,C,B,A
210056698604,A,A,A,A,E,C,A,A,A,D,A,E,A,B,A,C,D,E,B,C,A,C,E,A,A,A,A,A,A,B,A,B,A,A,A,B,B,B,A,C,A,B,C,E,A
210054669641,C,B,D,C,D,A,A,A,C,A,A,A,D,B,B,B,D,C,A,C,B,B,E,D,B,D,A,E,C,A,A,B,D,B,B,D,A,E,B,C,E,A,D,B,B
210054981692,D,A,E,C,A,C,C,B,B,B,B,A,D,A,B,B,E,D,C,C,B,D,B,C,B,D,E,D,C,E,C,E,E,A,C,C,A,B,D,C,E,A,E,C,B
210054610007,A,D,D,A,B,C,C,A,A,C,C,A,A,D,A,A,A,B,C,A,B,A,B,B,A,D,D,C,C,D,B,A,B,D,C,B,E,B,A,B,A,E,C,B,C
210055364483,C,C,D,A,B,A,C,C,C,A,B,C,A,C,C,C,B,C,E,B,C,B,B,C,D,C,B,C,C,E,B,C,A,D,C,C,E,E,B,D,A,A,B,C,C
210056841984,D,A,E,D,C,B,E,D,E,E,B,D,D,B,D,A,B,C,C,D,E,A,E,A,E,C,A,C,B,D,A,E,C,C,A,D,B,E,C,A,A,E,E,E,D
210057649776,C,B,C,A,E,C,C,D,E,D,A,C,B,B,A,B,B,C,C,C,A,D,A,C,A,E,E,D,D,D,B,A,E,E,B,E,B,C,D,C,B,A,D,B,B
210057350557,E,C,D,A,A,C,A,D,A,E,A,E,D,A,E,B,B,B,C,B,B,D,B,D,D,D,E,E,D,E,B,B,D,A,D,E,A,C,E,C,C,A,C,D,A
210054733226,D,D,C,A,C,C,B,A,A,C,A,A,B,D,E,B,D,A,C,B,E,C,D,E,B,A,C,E,E,A,A,E,C,A,B,B,B,C,E,D,E,B,B,C,B
210054495176,A,C,C,A,D,D,E,A,B,B,E,C,B,D,B,A,E,A,C,C,A,E,C,D,A,C,D,E,B,B,E,A,D,E,A,B,A,B,E,B,B,B,D,A,D
210055924114,D,E,D,C,D,C,E,A,D,A,A,A,B,A,C,E,B,B,E,C,E,D,C,B,C,D,A,A,E,B,B,C,E,A,B,E,E,A,B,C,B,E,B,D,B
210056843944,A,D,E,C,D,C,E,D,B,C,B,A,C,A,C,B,C,D,D,B,A,E,C,B,D,C,A,E,A,E,A,E,E,B,D,A,B,C,C,A,C,B,B,D,E
210055409907,E,D,D,D,B,D,A,C,C,E,D,C,C,B,D,E,C,D,C,C,D,E,B,E,D,D,B,E,B,E,B,B,C,E,E,B,A,D,B,A,C,E,B,A,B
210054498983,A,B,D,C,E,C,D,A,A,B,D,C,B,B,A,A,C,E,D,C,A,D,B,A,A,E,E,E,B,C,A,E,E,D,C,B,E,C,E,C,A,A,D,C,D
210055276656,E,A,D,B,A,C,B,A,A,A,B,C,D,B,A,D,B,B,C,C,A,C,B,C,D,B,A,E,D,E,C,A,C,A,C,B,B,C,E,D,B,C,A,B,B
210057161058,E,E,D,C,A,B,D,A,B,C,A,E,B,C,A,B,B,A,C,C,D,D,C,C,E,C,A,E,D,E,B,B,D,B,C,C,A,E,D,A,C,A,D,C,E
210057493700,A,E,D,E,C,B,C,A,C,B,D,C,D,A,C,A,D,A,C,C,C,A,C,D,A,B,C,C,D,A,E,C,C,A,B,C,C,A,D,C,E,A,C,A,D
210055342975,B,C,B,A,D,C,A,B,E,D,A,B,D,B,E,D,A,A,A,C,D,D,A,E,C,D,A,B,D,C,D,C,E,A,C,C,B,B,D,C,D,E,C,C,B
210057202714,A,C,D,A,E,D,D,D,C,D,B,C,A,B,E,A,B,C,A,C,B,D,C,E,D,B,C,E,E,C,B,A,E,A,B,C,D,C,B,A,E,D,A,A,C
210054551324,A,C,B,A,E,C,E,B,E,D,E,E,D,A,E,D,C,B,B,C,E,C,E,D,A,E,C,D,E,C,C,C,E,E,B,D,C,C,E,C,B,B,D,C,B
210057882543,D,A,E,C,E,A,A,B,E,D,E,C,A,A,D,C,D,A,C,B,A,E,B,C,E,C,D,A,D,B,B,B,A,E,C,B,A,C,E,B,D,C,A,A,A
210054935572,D,C,E,D,E,B,A,D,B,E,C,A,A,B,D,E,C,B,C,E,D,E,D,C,D,A,B,E,B,D,A,E,C,A,C,B,D,E,D,D,B,B,B,E,A
210054683550,A,E,C,D,C,A,A,E,E,C,E,A,D,E,D,B,A,A,E,C,E,D,E,C,E,D,A,E,D,B,A,B,A,A,E,E,C,A,B,C,C,E,B,B,C
210057944191,C,B,C,A,E,C,A,D,B,B,A,D,A,C,B,C,D,A,C,D,B,E,A,C,E,A,D,B,A,C,B,D,A,D,C,E,A,B,A,C,B,D,B,A,A
210057043688,E,C,E,B,E,C,A,E,E,A,E,A,A,B,A,A,A,B,C,C,D,D,B,C,A,D,D,E,A,C,E,A,A,B,A,D,B,E,C,D,D,B,D,B,A
210055189419,D,D,B,C,C,A,A,D,E,B,D,A,A,C,D,A,C,A,C,C,C,D,E,C,A,D,A,A,B,C,B,C,D,A,B,D,B,A,A,C,B,A,E,C,A
210055725497,E,B,B,D,A,C,B,D,A,D,E,E,D,B,C,A,A,B,C,E,A,B,D,C,D,E,D,B,A,B,A,C,D,C,C,D,B,E,B,B,B,E,D,E,C
210056138071,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
210054568804,B,C,E,D,A,C,A,B,D,C,E,A,D,C,B,B,C,A,E,C,B,D,A,C,D,D,E,B,D,B,B,C,D,A,C,A,C,C,E,D,B,A,D,D,A
210056777626,D,C,D,C,E,C,A,D,E,D,D,C,B,C,C,B,E,A,C,C,B,E,C,D,B,E,A,E,C,E,B,D,C,A,C,D,E,B,D,A,B,A,B,C,B
210056813176,E,E,D,C,B,A,A,C,E,A,E,A,B,C,C,B,E,A,C,E,A,A,C,C,E,D,A,E,A,E,C,B,C,D,B,D,B,E,B,A,C,B,C,D,C
210055247357,C,A,A,A,A,B,A,A,A,B,A,C,B,D,A,B,D,B,E,C,A,D,A,D,E,D,E,A,D,C,B,A,B,A,B,B,A,E,E,B,C,A,B,C,A
210055895805,A,C,E,A,D,C,A,B,D,E,B,A,C,B,A,C,C,E,C,A,B,D,D,D,E,C,A,E,B,D,C,B,A,C,E,A,B,E,D,A,D,A,B,C,A
210057668103,A,C,E,B,A,C,C,B,E,B,B,B,C,A,A,C,C,C,E,C,B,A,C,B,A,A,A,A,D,B,A,E,D,A,C,A,B,E,C,A,B,B,C,D,A
210056709490,D,B,B,C,D,B,E,C,A,C,A,E,B,A,B,E,C,D,C,C,A,D,E,D,D,D,E,A,C,E,B,A,E,A,B,C,C,C,E,E,C,E,B,C,B
210055260611,B,C,D,D,C,B,A,B,E,B,C,C,D,B,A,E,A,D,B,C,B,D,A,C,E,C,A,B,D,C,A,B,D,E,C,D,A,B,E,C,B,B,E,B,A
210057869950,A,C,A,C,A,C,A,A,D,A,A,A,A,B,E,A,A,B,E,A,A,D,C,C,E,D,E,A,C,E,D,C,A,A,A,B,A,A,D,C,D,E,B,B,B
210056588249,C,D,D,C,C,A,A,B,B,C,B,A,D,B,D,A,B,D,C,C,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
210056238169,D,D,D,B,D,C,B,A,D,E,A,D,A,C,D,D,B,E,C,A,A,D,D,C,C,E,A,B,D,E,C,E,E,C,B,B,A,C,E,C,E,E,D,B,C
210054686428,D,E,D,C,D,B,E,C,D,A,E,C,B,C,A,C,D,D,C,A,B,D,C,C,D,C,A,D,C,C,B,C,B,C,D,D,E,C,D,B,A,A,E,B,D
210055158189,D,E,E,C,D,C,D,D,B,C,E,A,B,B,D,B,E,B,D,C,C,E,C,C,D,D,A,A,D,E,E,D,B,C,D,E,E,D,E,D,D,A,C,D,D
210057529387,B,D,A,D,B,C,D,B,D,C,C,B,A,B,A,C,C,A,C,E,E,A,D,C,A,C,E,E,B,C,C,C,B,A,A,C,B,A,E,B,A,B,E,D,A
210057679454,D,C,E,C,D,B,A,C,C,C,A,C,D,C,C,B,C,C,C,C,C,D,D,C,B,E,A,A,B,E,A,E,D,C,D,B,A,D,D,A,B,E,D,B,E
210055298161,A,C,B,A,A,C,D,B,B,C,B,C,D,C,A,C,D,B,D,C,A,C,A,C,E,E,A,E,C,E,C,E,D,C,B,E,C,A,B,E,D,A,B,D,A
210055598986,D,B,E,B,D,C,D,B,C,D,B,A,C,C,D,B,A,D,C,E,C,E,C,D,D,D,D,D,B,C,C,E,D,D,C,B,D,E,D,E,C,C,D,C,D
210057346540,D,B,E,C,D,B,B,B,D,C,E,C,D,B,E,B,B,A,B,C,C,D,E,C,E,D,A,E,A,E,B,B,D,A,B,C,C,E,B,A,B,E,A,C,B
210055719346,A,C,D,C,D,B,D,B,D,E,C,C,D,A,B,E,B,A,C,C,A,B,B,C,B,E,A,D,C,D,A,B,B,B,C,C,A,C,B,B,B,C,A,B,A
210057142249,D,D,A,E,C,E,C,B,B,C,D,C,B,D,A,A,A,C,B,B,E,D,C,D,E,E,A,D,B,A,B,C,D,E,B,A,D,C,E,C,C,E,C,B,E
210054720348,A,B,B,C,D,C,A,A,D,C,A,E,B,B,D,B,C,A,A,C,B,D,C,B,E,D,E,C,D,E,B,E,B,A,C,A,A,A,B,C,C,A,D,C,B
210055256432,D,C,A,D,C,C,C,D,B,B,E,D,C,B,A,E,C,A,C,C,D,A,C,B,A,E,A,E,C,E,C,B,A,C,B,C,B,E,E,B,B,A,C,A,E
210057231857,A,D,E,C,C,C,D,D,B,A,A,C,B,D,C,B,C,C,E,C,B,B,D,D,B,D,E,C,B,D,E,D,A,A,B,A,A,A,D,C,B,E,E,D,B
210056052307,A,C,D,A,E,C,E,C,E,C,B,C,B,C,D,A,E,B,C,C,C,D,A,D,B,C,E,E,C,C,B,A,C,E,B,D,B,C,A,D,A,D,A,B,B
210056263538,E,D,D,C,A,C,A,C,A,D,A,A,C,A,D,C,B,E,E,E,E,C,E,C,A,A,A,B,B,D,E,C,B,A,A,E,B,C,D,E,A,A,C,B,D
210057866261,D,C,E,A,C,C,B,B,A,C,A,C,E,C,E,B,C,B,E,C,C,D,E,E,A,C,A,A,C,C,B,E,B,A,C,A,B,C,A,A,B,A,D,C,A
210056311417,D,B,E,A,B,B,A,B,A,A,B,A,B,B,A,B,D,A,C,A,A,E,C,C,A,D,A,C,C,D,C,E,E,D,E,B,D,A,A,C,C,A,C,E,E
210056837436,E,D,A,C,D,C,A,B,E,C,B,C,D,B,C,A,B,B,E,C,A,D,E,B,E,E,B,A,D,E,A,E,E,D,C,B,B,C,C,B,A,B,D,C,D
210055783072,C,C,E,B,B,A,B,B,B,B,D,A,B,B,A,D,E,C,C,A,D,D,D,A,E,D,E,C,B,E,B,A,D,A,A,A,B,A,E,C,B,A,D,A,A
210055733111,B,E,B,C,A,A,C,A,B,C,B,E,D,A,E,A,B,D,D,B,A,A,C,C,A,B,E,B,B,C,D,D,A,D,C,D,E,D,B,D,C,B,D,A,C
210055006762,A,D,E,C,A,B,D,C,D,D,B,A,D,A,D,E,C,A,C,D,B,B,E,C,D,C,B,D,E,D,E,A,B,C,B,E,A,E,C,D,B,E,B,D,A
210057826226,A,B,E,D,D,C,E,A,C,C,B,E,B,E,C,E,C,D,C,C,C,B,C,B,D,C,E,C,B,E,A,C,E,D,B,C,C,E,B,A,D,B,D,B,B
210055246349,C,D,D,C,D,C,E,C,B,E,B,C,B,C,A,A,B,A,D,C,B,B,C,D,D,D,E,D,A,E,A,B,D,A,B,C,A,A,D,C,E,A,B,C,E
210055379656,C,C,A,C,D,C,A,D,B,B,E,E,B,A,A,A,C,D,C,A,D,A,E,B,E,D,E,E,D,E,A,D,C,A,D,A,B,E,D,A,B,C,D,C,D
210054617068,A,B,D,A,C,C,D,D,D,C,D,B,C,C,A,C,C,C,D,E,A,D,C,C,D,E,E,A,C,B,E,A,D,D,C,B,B,C,B,D,B,B,C,A,D
210055852477,D,E,D,B,C,C,A,D,C,C,D,E,D,C,E,C,B,A,E,D,C,D,E,C,D,E,A,C,D,B,C,E,D,D,C,B,B,E,B,C,D,C,D,C,B
210055875684,A,C,E,D,B,E,C,D,A,C,D,E,B,D,C,B,B,A,C,B,C,B,D,C,E,D,A,E,B,E,A,E,D,B,A,D,A,C,B,C,E,E,B,C,B
210057687966,C,A,D,C,D,C,C,C,C,A,E,A,B,A,B,C,E,A,E,C,C,E,B,B,A,E,B,B,B,E,B,C,A,A,E,B,B,B,E,A,A,A,B,C,B
210054517805,C,A,E,C,C,B,A,A,D,A,B,A,B,C,B,C,E,B,C,A,A,E,A,C,B,E,A,E,E,A,A,E,D,A,B,A,A,E,B,B,A,E,D,C,B
210057587682,A,A,E,C,A,C,C,D,A,B,E,A,D,A,B,D,E,A,C,A,B,D,D,B,E,D,A,A,B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
210055576937,C,D,C,A,E,C,B,B,D,A,A,C,D,B,E,E,C,D,D,E,C,D,C,B,B,A,A,E,C,A,B,D,A,C,B,C,B,B,C,A,B,E,C,E,B
210054616882,A,B,E,A,B,C,A,B,C,C,B,C,D,B,C,A,B,B,C,C,E,C,C,B,A,C,A,C,A,E,C,B,A,D,E,B,B,E,A,C,D,A,B,C,A
210057049734,B,C,B,A,E,C,D,A,D,C,D,A,B,E,C,C,D,B,C,A,D,E,D,C,A,E,B,E,B,B,A,E,C,D,D,C,D,D,E,B,E,E,A,B,A
210054563334,D,B,A,B,D,B,A,A,E,D,A,E,B,C,C,E,D,C,B,C,B,B,C,B,D,D,A,D,A,E,A,D,E,C,B,D,A,A,B,E,D,A,D,B,A
210055409845,E,A,D,E,E,E,A,A,C,C,D,B,A,C,E,E,D,A,C,E,E,D,D,E,C,D,D,B,E,C,E,E,D,D,E,B,B,E,B,B,D,D,E,A,D
210056696875,C,B,D,C,D,B,A,A,A,C,E,E,C,C,D,D,C,B,C,C,C,D,D,B,D,D,A,E,D,D,E,D,E,A,E,E,D,A,B,B,D,A,B,D,A
210054551787,A,E,E,C,D,B,A,D,A,A,A,C,A,B,C,A,A,C,C,C,C,D,D,A,E,D,B,A,B,E,A,D,C,C,C,B,A,C,D,C,B,E,D,C,E
210055225375,A,C,D,D,A,B,D,B,C,D,E,C,A,B,C,E,C,B,A,D,D,E,A,B,C,E,B,C,D,A,D,C,E,C,B,B,E,D,E,B,C,B,E,D,A
210057175932,C,D,D,C,D,B,B,C,C,C,B,C,C,E,B,A,C,E,C,A,C,B,A,D,D,D,A,E,B,C,E,E,E,A,C,C,C,A,C,C,B,C,C,D,B
210057682706,D,B,E,E,D,C,A,A,A,D,E,E,B,A,D,D,C,A,C,C,D,E,B,D,A,A,C,D,D,D,B,C,A,A,C,E,B,E,B,B,D,D,E,D,B
210055071123,A,E,D,B,C,C,D,B,E,D,A,D,B,D,E,B,A,C,C,C,A,B,E,D,E,B,D,A,B,D,A,E,B,.,.,.,.,.,.,.,.,.,.,.,.
210056986068,D,C,D,D,E,C,A,A,D,D,A,C,B,B,D,C,A,A,D,C,A,D,E,C,C,E,A,B,C,E,E,A,B,A,B,B,A,B,E,C,A,A,D,C,A
210055419680,D,A,E,C,B,C,A,C,D,C,E,C,D,A,D,C,E,B,C,C,D,D,C,B,C,E,E,D,B,E,A,E,D,D,B,A,C,A,A,E,D,A,E,C,A
210057002810,D,B,E,C,E,C,C,B,A,B,D,B,A,C,C,B,B,C,C,C,C,B,D,D,D,A,E,D,C,D,B,E,A,E,B,B,E,A,C,C,D,D,B,C,D
210054480460,E,C,E,D,E,A,D,B,D,E,E,A,B,B,E,E,C,A,C,E,D,C,B,A,B,D,D,E,A,E,A,B,C,D,E,D,E,A,E,C,B,D,B,A,C
210055421705,C,A,E,D,D,A,A,D,C,B,A,A,E,A,B,D,B,E,C,C,B,B,E,C,B,E,A,A,B,E,A,E,D,D,A,C,B,E,A,C,D,C,E,B,B
210055776405,C,D,E,D,D,B,A,C,B,B,E,C,B,B,C,A,B,D,D,C,A,A,B,E,C,D,E,C,D,D,A,E,B,A,E,A,D,E,D,A,B,B,D,B,C
210055368402,D,A,D,C,D,C,D,E,B,D,B,A,B,E,A,D,C,A,D,A,E,A,C,E,E,E,B,A,B,E,C,B,A,D,E,C,B,B,D,A,A,A,D,E,C
210056613232,D,A,D,A,B,E,C,D,C,B,E,A,B,A,A,E,E,A,E,B,D,C,A,E,C,B,D,A,C,A,C,B,D,A,A,E,A,E,E,B,C,D,E,C,B
210054591223,C,B,E,D,C,B,D,B,B,C,E,A,B,C,D,D,A,D,E,E,D,B,C,B,E,E,A,D,B,E,B,D,C,A,A,C,A,E,E,C,B,A,D,B,C
210057233487,D,C,A,A,C,C,C,A,D,E,D,A,A,B,D,D,E,B,C,C,B,B,D,C,D,D,A,E,D,E,D,A,D,D,D,E,B,E,A,E,C,E,B,C,E
210057145456,D,D,C,E,E,A,B,D,B,D,B,C,D,C,B,C,A,C,B,E,B,D,E,C,A,C,E,E,A,E,A,C,A,D,D,A,B,E,E,B,B,D,C,E,B
210054943934,D,B,C,C,E,C,A,B,B,A,B,B,A,E,A,D,D,A,C,C,C,D,B,C,E,C,D,E,D,E,B,A,E,A,A,D,B,C,A,C,A,E,C,B,A
210056600964,D,D,E,C,E,C,B,B,D,C,B,C,D,B,D,B,C,B,E,C,A,C,E,C,A,E,A,B,A,B,D,D,B,A,A,A,B,A,E,C,B,C,E,C,A
210056301230,D,D,E,B,B,C,A,C,A,D,E,A,D,C,D,B,C,A,D,E,A,B,D,D,E,D,B,E,E,E,D,E,E,C,E,A,B,E,E,C,C,E,D,B,B
210057599304,C,A,B,E,E,C,B,E,B,D,B,B,A,C,A,A,E,C,E,A,C,B,D,A,D,A,C,B,B,A,B,E,B,A,E,D,A,D,A,A,D,A,E,C,D
210056388727,A,B,D,D,C,B,A,A,D,A,A,C,A,B,D,B,A,C,C,A,A,D,B,A,D,D,E,A,C,A,B,A,B,A,B,D,B,A,A,B,D,D,D,B,B
210055594445,B,C,C,B,D,E,B,A,B,C,A,A,D,A,C,A,E,C,D,C,A,B,C,E,D,D,B,C,D,A,C,C,B,A,A,C,B,A,E,B,A,B,*,E,C
210054507272,A,E,A,B,A,C,A,A,C,E,A,A,B,B,C,E,E,A,C,A,D,A,A,D,A,E,E,A,E,A,E,A,A,E,D,A,E,B,C,B,E,E,E,E,E
210057166154,A,E,C,B,D,A,E,C,A,B,E,E,A,E,D,E,D,A,B,E,A,C,D,B,A,E,E,D,A,A,B,C,B,*,C,E,D,A,E,B,D,E,A,C,B
210055936960,E,D,C,E,B,C,A,E,E,C,A,A,C,B,D,B,A,B,C,C,B,A,D,D,D,E,E,B,A,A,D,A,A,C,C,B,A,C,D,E,B,E,B,C,E
210054875163,A,D,D,C,E,C,A,C,D,D,E,A,B,C,A,A,B,B,C,E,D,E,C,B,A,E,B,E,A,D,A,D,C,E,C,C,D,B,D,A,D,E,B,C,C
210057059927,A,B,B,D,A,B,E,A,D,D,E,D,D,E,C,C,B,C,A,E,E,B,C,B,C,B,E,D,B,E,B,C,A,E,B,E,B,E,B,C,C,E,B,D,E
210056371659,C,D,D,B,E,C,A,C,A,E,A,A,E,C,C,A,D,C,C,E,B,E,D,D,A,E,B,D,C,E,D,C,B,D,C,C,E,C,C,C,E,A,B,C,E
210054488173,C,C,B,C,A,D,B,D,D,B,C,B,B,D,D,C,B,C,A,D,B,C,A,C,B,C,C,C,B,D,D,C,B,C,E,D,C,C,D,B,D,D,B,E,C
210056786335,E,D,B,A,E,C,A,A,A,A,A,B,D,A,D,C,B,C,C,E,D,A,C,E,A,A,D,E,C,D,B,E,C,C,E,B,B,C,E,B,D,E,D,A,B
210057511024,E,A,D,D,B,B,A,B,D,C,B,B,B,D,B,A,E,E,C,E,A,B,A,C,D,A,B,E,C,A,A,B,B,D,A,C,A,C,B,E,A,E,B,E,D
210057514793,C,D,C,C,B,B,A,E,E,C,A,B,D,B,A,D,A,C,E,A,A,E,D,B,A,E,A,B,D,E,B,E,D,E,D,B,A,C,D,C,B,E,B,C,B
210055446486,A,C,E,A,A,A,A,D,D,C,B,E,B,B,C,B,C,C,C,C,D,D,D,C,B,E,A,E,E,E,D,E,A,B,A,D,E,E,E,A,E,A,E,B,D
210057784946,A,C,C,C,E,C,A,D,B,C,A,C,B,A,C,A,B,E,D,A,D,E,E,B,A,C,A,B,C,D,D,E,A,D,A,B,E,E,B,D,B,E,E,A,C
210054500892,B,C,E,A,B,C,E,C,B,D,E,A,B,D,D,C,B,B,C,E,D,D,E,D,A,E,E,B,D,C,C,E,D,C,B,C,D,D,A,B,C,E,C,B,A
210056152939,C,C,C,E,E,C,A,A,D,E,B,C,D,A,D,C,C,E,C,A,E,B,B,C,B,C,E,E,D,E,E,B,C,E,E,D,B,C,E,B,A,B,E,E,D
210057589294,D,A,D,E,D,D,E,E,C,B,D,A,B,D,D,A,C,C,E,C,E,B,A,D,A,A,C,E,E,D,E,C,D,E,D,E,B,C,D,A,E,E,A,A,D
210057188959,E,C,D,A,A,E,D,D,C,E,B,C,B,C,D,C,D,A,A,C,D,D,B,C,A,C,C,B,E,C,D,C,A,C,C,B,B,E,A,C,A,D,C,C,E
210055902469,B,C,E,A,C,B,C,B,B,A,A,B,B,C,D,C,C,C,B,B,A,B,C,B,D,B,C,A,B,A,B,C,D,A,B,C,B,D,B,B,D,C,C,B,A
210055559996,D,E,E,A,C,B,E,C,B,C,D,B,A,B,A,D,A,B,C,C,B,B,D,E,C,D,E,A,B,E,B,C,A,A,B,D,A,E,E,B,A,E,E,D,C
210055426188,D,D,E,C,A,B,A,B,A,A,B,A,C,B,D,A,A,E,E,B,D,A,D,C,D,C,A,D,C,A,A,E,D,C,C,D,B,A,A,A,E,A,B,C,B
210057797566,A,C,E,A,C,B,A,B,A,A,B,C,B,B,D,B,A,D,C,B,A,E,E,A,A,E,A,E,D,E,B,E,D,C,C,E,D,D,C,E,B,B,B,A,A
210055434553,D,C,D,C,A,B,A,B,D,C,A,C,B,B,D,C,A,A,E,A,B,D,E,C,E,D,E,C,A,C,A,C,D,E,C,E,A,C,A,A,B,C,C,C,A
210057470438,C,C,D,C,A,C,A,E,D,C,B,D,D,C,D,B,C,B,C,B,D,D,E,C,C,D,D,B,E,E,B,B,A,D,B,D,E,A,C,C,C,E,E,C,B
210055233855,A,C,C,A,B,D,A,D,E,C,E,C,A,E,C,E,C,E,E,A,C,B,A,E,C,C,B,B,A,B,C,A,D,C,C,E,B,B,B,E,E,C,E,A,D
210057805441,E,B,D,C,D,B,A,D,D,B,A,A,C,B,A,B,E,A,C,A,B,A,B,D,D,E,A,E,C,E,D,D,C,E,B,C,D,E,D,E,A,A,D,D,E
210057586539,E,A,D,C,B,B,C,A,B,B,A,C,C,D,D,B,E,C,C,C,A,E,B,D,D,E,C,D,C,C,A,C,B,E,A,D,B,E,E,B,C,A,C,E,A
210056742184,A,D,E,D,A,B,B,B,B,C,A,A,D,A,C,D,E,E,A,A,C,D,D,B,B,A,E,D,A,A,A,D,D,D,C,E,B,A,B,B,D,E,B,D,D
210055968334,A,B,B,E,E,D,B,E,B,C,D,A,B,B,A,C,D,E,A,B,C,D,D,D,E,B,A,E,C,C,D,B,E,E,E,A,B,C,E,C,D,B,D,E,A
210055614337,A,A,B,E,C,C,C,D,E,A,B,B,B,B,E,A,C,A,C,C,A,E,D,D,E,A,A,D,D,E,B,B,B,A,C,E,B,B,C,C,A,A,C,D,D
210054631291,C,C,E,C,C,B,D,A,C,C,A,B,B,A,E,E,A,B,C,A,B,B,C,D,D,D,A,E,C,E,A,D,C,D,B,D,C,C,B,A,B,B,D,C,A
210056223230,E,B,D,A,A,C,A,E,E,A,D,E,B,C,D,C,C,A,C,E,C,C,A,D,C,E,E,D,E,C,D,E,D,C,E,A,B,E,B,B,D,B,A,B,B
210054961005,C,D,C,A,B,C,D,B,A,E,C,C,B,E,C,D,C,D,E,C,A,B,D,B,E,B,A,D,C,E,A,E,E,C,A,B,B,C,A,C,B,E,C,D,A
210054527885,D,C,E,D,B,B,C,D,B,C,B,A,A,A,E,C,C,C,C,C,D,D,D,B,D,E,A,E,D,E,B,B,E,A,C,D,E,B,E,E,C,C,B,C,A
210056357313,D,B,A,D,B,C,B,E,E,D,A,D,A,B,A,E,B,A,C,E,C,D,C,E,A,D,A,E,A,C,C,B,A,B,C,B,B,A,E,A,A,E,D,C,B
210055884313,A,B,E,C,B,C,A,D,A,C,E,C,B,B,D,D,B,C,C,C,B,D,D,B,C,D,A,E,B,E,B,A,E,C,D,B,D,A,B,E,B,E,B,C,A
210055677611,C,C,E,A,D,D,A,C,E,B,C,B,D,D,A,B,C,A,D,C,C,A,D,E,A,C,B,D,A,A,D,D,B,A,E,C,B,B,C,A,D,B,D,D,C
210054849058,B,B,E,D,D,C,A,B,E,C,B,A,B,B,D,C,D,B,C,C,B,C,C,E,D,D,A,D,C,E,A,D,D,B,C,B,B,C,D,C,A,E,A,A,B
210056399563,A,B,C,E,D,D,E,C,A,E,A,B,C,B,E,C,C,C,B,C,B,A,B,C,C,D,C,E,A,E,E,C,D,B,B,A,B,A,D,D,C,E,C,E,B
210055434343,A,B,E,A,B,A,A,A,C,C,B,E,A,A,A,A,A,A,C,A,D,A,A,A,B,C,C,A,A,A,A,A,C,A,E,E,A,C,A,A,A,A,A,E,A
